"","ID","DOB","SEX","STATUS","NEUTER","ISTART","NSTART","IEND","NEND","HD","ED","CCL","LSA","MCT","OSA","HSA","PYO","UI","MC"
"984","GR433xy",2003-12-06,"Male","intact",NA,2011-12-07,NA,2011-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","GR434xx",2010-06-04,"Female","intact",NA,2011-11-17,NA,2011-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","GR434xy",2004-01-10,"Male","intact",NA,2008-05-12,NA,2008-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","GR435xx",2010-06-04,"Female","intact",NA,2011-12-15,NA,2011-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","GR435xy",2004-02-04,"Male","intact",NA,2006-10-03,NA,2008-09-06,NA,"invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","GR436xx",2010-08-06,"Female","intact",NA,2012-02-16,NA,2012-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","GR436xy",2004-03-04,"Male","intact",NA,2007-08-22,NA,2009-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","GR437xx",2010-09-29,"Female","intact",NA,2011-12-20,NA,2011-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","GR437xy",2004-03-04,"Male","intact",NA,2007-08-12,NA,2012-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","GR438xx",2010-10-16,"Female","intact",NA,2012-02-15,NA,2012-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","GR438xy",2004-04-04,"Male","intact",NA,2006-10-11,NA,2006-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","GR439xx",1993-07-01,"Female","intact",NA,2001-10-20,NA,2001-10-22,NA,NA,NA,NA,NA,NA,NA,NA,"37185",NA,NA
"996","GR439xy",2004-04-21,"Male","intact",NA,2008-05-16,NA,2008-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","GR440xx",1993-07-01,"Female","intact",NA,2001-06-25,NA,2001-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","GR440xy",2004-04-27,"Male","intact",NA,2012-11-29,NA,2012-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","GR441xx",1994-07-01,"Female","intact",NA,2001-03-08,NA,2001-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","GR441xy",2004-06-03,"Male","intact",NA,2006-01-02,NA,2010-07-13,NA,NA,NA,NA,"40134",NA,NA,NA,NA,NA,NA
"1001","GR442xx",1996-07-01,"Female","intact",NA,2000-10-16,NA,2000-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","GR442xy",2004-08-08,"Male","intact",NA,2009-01-23,NA,2010-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","GR443xx",1996-07-01,"Female","intact",NA,2001-08-20,NA,2001-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","GR443xy",2004-08-15,"Male","intact",NA,2006-02-27,NA,2006-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","GR444xx",1996-07-01,"Female","intact",NA,2002-07-22,NA,2002-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","GR444xy",2004-09-09,"Male","intact",NA,2006-05-02,NA,2008-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","GR445xx",1996-07-01,"Female","intact",NA,2004-02-11,NA,2004-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","GR445xy",2004-11-16,"Male","intact",NA,2010-02-03,NA,2010-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","GR446xx",1997-07-01,"Female","intact",NA,2001-02-08,NA,2001-02-08,NA,"36930",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","GR446xy",2005-05-03,"Male","intact",NA,2006-08-21,NA,2007-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","GR447xx",1997-07-01,"Female","intact",NA,2000-01-26,NA,2000-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","GR447xy",2005-07-20,"Male","intact",NA,2006-08-30,NA,2006-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","GR448xx",1997-07-01,"Female","intact",NA,2001-02-15,NA,2001-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","GR448xy",2005-10-12,"Male","intact",NA,2010-11-18,NA,2010-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","GR449xx",1998-07-01,"Female","intact",NA,2000-07-26,NA,2000-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","GR449xy",2005-10-15,"Male","intact",NA,2009-04-06,NA,2012-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","GR450xx",1998-07-01,"Female","intact",NA,2001-12-07,NA,2001-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","GR450xy",2006-03-01,"Male","intact",NA,2008-08-19,NA,2008-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","GR451xx",1998-07-01,"Female","intact",NA,2006-06-13,NA,2006-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","GR451xy",2006-04-01,"Male","intact",NA,2007-09-11,NA,2007-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","GR452xx",1999-07-01,"Female","intact",NA,2000-08-17,NA,2000-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","GR452xy",2006-04-14,"Male","intact",NA,2010-05-19,NA,2010-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","GR453xx",1999-07-01,"Female","intact",NA,2000-11-02,NA,2000-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","GR453xy",2006-05-23,"Male","intact",NA,2011-05-23,NA,2011-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","GR454xx",1999-07-01,"Female","intact",NA,2001-07-30,NA,2001-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","GR454xy",2006-06-01,"Male","intact",NA,2012-12-04,NA,2012-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","GR455xx",1999-07-01,"Female","intact",NA,2006-06-19,NA,2006-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","GR455xy",2006-07-15,"Male","intact",NA,2008-04-07,NA,2008-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","GR456xx",2000-07-01,"Female","intact",NA,2002-06-21,NA,2002-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","GR456xy",2006-08-13,"Male","intact",NA,2009-06-22,NA,2009-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","GR457xx",2000-07-01,"Female","intact",NA,2005-09-30,NA,2005-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","GR457xy",2006-09-27,"Male","intact",NA,2011-11-10,NA,2011-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","GR458xx",2000-07-01,"Female","intact",NA,2006-12-06,NA,2006-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","GR458xy",2006-11-06,"Male","intact",NA,2007-12-04,NA,2007-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","GR459xx",2001-07-01,"Female","intact",NA,2003-06-26,NA,2003-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","GR459xy",2007-01-20,"Male","intact",NA,2010-10-06,NA,2010-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","GR460xx",2001-07-01,"Female","intact",NA,2004-07-12,NA,2004-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","GR460xy",2007-03-11,"Male","intact",NA,2009-10-26,NA,2009-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","GR461xx",2002-07-01,"Female","intact",NA,2004-06-23,NA,2004-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","GR461xy",2007-05-30,"Male","intact",NA,2009-08-03,NA,2011-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","GR462xx",2002-07-01,"Female","intact",NA,2009-05-26,NA,2009-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","GR462xy",2007-06-01,"Male","intact",NA,2012-08-15,NA,2012-08-15,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1043","GR463xx",2003-07-01,"Female","intact",NA,2007-08-31,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","GR463xy",2007-12-30,"Male","intact",NA,2012-08-13,NA,2012-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","GR464xx",2004-07-01,"Female","intact",NA,2010-04-13,NA,2010-05-04,NA,NA,NA,NA,NA,NA,NA,"40281",NA,NA,NA
"1046","GR464xy",2008-01-25,"Male","intact",NA,2010-08-26,NA,2011-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","GR465xx",2004-07-01,"Female","intact",NA,2006-11-09,NA,2006-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","GR465xy",2008-05-05,"Male","intact",NA,2009-06-30,NA,2009-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","GR466xx",2004-07-01,"Female","intact",NA,2007-04-10,NA,2007-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","GR466xy",2008-07-23,"Male","intact",NA,2011-09-16,NA,2011-11-15,NA,NA,NA,NA,"40800",NA,NA,NA,NA,NA,NA
"1051","GR467xx",2004-07-01,"Female","intact",NA,2007-04-15,NA,2007-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","GR467xy",2008-10-18,"Male","intact",NA,2009-11-09,NA,2012-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","GR468xx",2006-07-01,"Female","intact",NA,2009-02-03,NA,2009-09-28,NA,NA,NA,NA,"39940",NA,NA,NA,NA,NA,NA
"1054","GR468xy",2009-02-26,"Male","intact",NA,2012-02-25,NA,2012-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","GR469xx",2006-07-01,"Female","intact",NA,2009-01-31,NA,2009-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","GR469xy",2009-03-12,"Male","intact",NA,2010-04-14,NA,2010-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","GR470xx",2006-07-01,"Female","intact",NA,2011-12-08,NA,2012-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","GR470xy",2009-03-27,"Male","intact",NA,2011-06-22,NA,2011-06-29,NA,NA,"40603",NA,NA,NA,NA,NA,NA,NA,NA
"1059","GR471xx",2006-07-01,"Female","intact",NA,2012-04-26,NA,2012-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","GR471xy",2009-07-01,"Male","intact",NA,2010-09-13,NA,2010-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","GR472xy",2009-08-26,"Male","intact",NA,2011-01-20,NA,2011-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","GR473xy",2010-01-20,"Male","intact",NA,2011-07-21,NA,2011-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","GR474xy",2010-01-20,"Male","intact",NA,2011-07-21,NA,2011-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","GR475xy",2010-02-01,"Male","intact",NA,2011-03-31,NA,2011-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","GR476xy",2010-02-02,"Male","intact",NA,2011-02-08,NA,2011-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","GR477xy",2010-02-05,"Male","intact",NA,2011-06-02,NA,2011-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","GR478xy",2010-04-03,"Male","intact",NA,2011-10-03,NA,2011-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","GR479xy",2010-05-13,"Male","intact",NA,2011-07-27,NA,2011-07-27,NA,"invalid","invalid",NA,NA,NA,NA,NA,NA,NA,NA
"1069","GR480xy",2010-08-06,"Male","intact",NA,2012-02-16,NA,2012-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","GR481xy",2010-09-29,"Male","intact",NA,2012-05-23,NA,2012-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","GR482xy",2011-05-01,"Male","intact",NA,2012-07-12,NA,2012-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","GR483xy",2011-12-01,"Male","intact",NA,2012-12-12,NA,2012-12-15,NA,NA,"invalid",NA,NA,NA,NA,NA,NA,NA,NA
"1073","GR485xy",1992-07-01,"Male","intact",NA,2000-11-27,NA,2001-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","GR486xy",1993-07-01,"Male","intact",NA,2000-03-06,NA,2000-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","GR487xy",1993-07-01,"Male","intact",NA,2001-01-30,NA,2001-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","GR488xy",1994-07-01,"Male","intact",NA,2002-11-18,NA,2002-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","GR489xy",1995-07-01,"Male","intact",NA,2000-05-23,NA,2000-05-26,NA,NA,NA,NA,"invalid",NA,NA,NA,NA,NA,NA
"1078","GR490xy",1995-07-01,"Male","intact",NA,2001-01-04,NA,2001-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","GR491xy",1995-07-01,"Male","intact",NA,2000-12-11,NA,2001-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","GR492xy",1995-07-01,"Male","intact",NA,2002-10-21,NA,2002-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","GR493xy",1995-07-01,"Male","intact",NA,2002-12-13,NA,2002-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","GR494xy",1996-07-01,"Male","intact",NA,2002-04-05,NA,2002-04-05,NA,NA,NA,NA,NA,NA,NA,"37349",NA,NA,NA
"1083","GR495xy",1996-07-01,"Male","intact",NA,2002-01-30,NA,2002-01-31,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1084","GR496xy",1996-07-01,"Male","intact",NA,2000-02-29,NA,2000-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","GR497xy",1996-07-01,"Male","intact",NA,2000-12-29,NA,2000-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","GR498xy",1996-07-01,"Male","intact",NA,2003-06-02,NA,2003-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","GR499xy",1997-07-01,"Male","intact",NA,2005-08-22,NA,2007-05-01,NA,NA,NA,NA,NA,"38546",NA,NA,NA,NA,NA
"1088","GR500xy",1997-07-01,"Male","intact",NA,2005-05-10,NA,2005-06-02,NA,NA,NA,NA,NA,"37438",NA,NA,NA,NA,NA
"1089","GR501xy",1997-07-01,"Male","intact",NA,2000-12-06,NA,2002-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","GR502xy",1997-07-01,"Male","intact",NA,2002-06-13,NA,2004-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","GR503xy",1998-07-01,"Male","intact",NA,2005-02-08,NA,2005-02-22,NA,NA,NA,NA,NA,NA,NA,"38385",NA,NA,NA
"1092","GR504xy",1998-07-01,"Male","intact",NA,2002-09-25,NA,2007-12-14,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1093","GR505xy",1998-07-01,"Male","intact",NA,2004-11-30,NA,2007-07-10,NA,NA,NA,NA,"38279",NA,NA,NA,NA,NA,NA
"1094","GR506xy",1998-07-01,"Male","intact",NA,2002-04-08,NA,2002-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","GR507xy",1998-07-01,"Male","intact",NA,2000-07-15,NA,2003-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","GR508xy",1999-07-01,"Male","intact",NA,2000-07-11,NA,2004-09-30,NA,NA,NA,NA,"38194",NA,NA,NA,NA,NA,NA
"1097","GR509xy",1999-07-01,"Male","intact",NA,2001-01-03,NA,2001-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","GR510xy",1999-07-01,"Male","intact",NA,2001-01-18,NA,2001-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","GR511xy",1999-07-01,"Male","intact",NA,2004-06-11,NA,2004-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","GR512xy",1999-07-01,"Male","intact",NA,2005-10-24,NA,2005-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","GR514xy",2000-07-01,"Male","intact",NA,2002-01-29,NA,2002-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","GR515xy",2000-07-01,"Male","intact",NA,2002-05-09,NA,2002-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","GR516xy",2000-07-01,"Male","intact",NA,2003-01-30,NA,2003-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","GR517xy",2000-07-01,"Male","intact",NA,2004-11-09,NA,2004-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","GR518xy",2001-07-01,"Male","intact",NA,2003-08-15,NA,2005-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","GR519xy",2001-07-01,"Male","intact",NA,2004-11-23,NA,2008-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","GR520xy",2002-07-01,"Male","intact",NA,2004-05-04,NA,2004-05-04,NA,NA,NA,NA,NA,"38092",NA,NA,NA,NA,NA
"1108","GR521xy",2002-07-01,"Male","intact",NA,2009-08-26,NA,2009-08-26,NA,NA,NA,NA,NA,NA,NA,"39995",NA,NA,NA
"1109","GR522xy",2002-07-01,"Male","intact",NA,2010-12-15,NA,2012-04-25,NA,NA,NA,NA,NA,NA,"40505",NA,NA,NA,NA
"1110","GR523xy",2002-07-01,"Male","intact",NA,2011-02-10,NA,2011-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","GR524xy",2002-07-01,"Male","intact",NA,2011-01-31,NA,2012-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","GR525xy",2003-07-01,"Male","intact",NA,2008-10-21,NA,2009-10-26,NA,NA,NA,NA,NA,NA,NA,"40109",NA,NA,NA
"1113","GR526xy",2003-07-01,"Male","intact",NA,2011-08-13,NA,2011-08-13,NA,NA,NA,NA,NA,NA,NA,"40759",NA,NA,NA
"1114","GR527xy",2003-07-01,"Male","intact",NA,2012-04-28,NA,2012-05-02,NA,NA,NA,NA,NA,NA,NA,"41027",NA,NA,NA
"1115","GR528xy",2003-07-01,"Male","intact",NA,2012-06-22,NA,2012-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","GR529xy",2004-07-01,"Male","intact",NA,2006-06-19,NA,2009-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","GR530xy",2004-07-01,"Male","intact",NA,2010-10-26,NA,2010-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","GR531xy",2005-07-01,"Male","intact",NA,2008-09-22,NA,2009-04-01,NA,"39849","39849",NA,NA,NA,NA,NA,NA,NA,NA
"1119","GR532xy",2005-07-01,"Male","intact",NA,2007-12-17,NA,2007-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","GR533xy",2005-07-01,"Male","intact",NA,2007-02-21,NA,2009-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","GR534xy",2005-07-01,"Male","intact",NA,2010-03-15,NA,2012-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","GR535xy",2006-07-01,"Male","intact",NA,2011-06-14,NA,2011-10-13,NA,"invalid","invalid",NA,NA,NA,NA,NA,NA,NA,NA
"1123","GR536xy",2006-07-01,"Male","intact",NA,2008-07-28,NA,2008-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","GR537xy",2006-07-01,"Male","intact",NA,2010-05-14,NA,2010-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","GR538xy",2007-07-01,"Male","intact",NA,2012-08-08,NA,2012-12-26,NA,NA,NA,NA,NA,"41029",NA,NA,NA,NA,NA
"1126","GR539xy",2007-07-01,"Male","intact",NA,2012-01-06,NA,2012-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","GR540xy",2007-07-01,"Male","intact",NA,2009-05-17,NA,2012-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","GR541xy",2008-07-01,"Male","intact",NA,2009-10-09,NA,2009-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","GR542xy",2008-07-01,"Male","intact",NA,2009-10-22,NA,2010-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","GR543xy",2009-07-01,"Male","intact",NA,2011-05-04,NA,2011-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","GR623xy",1988-05-06,"Male","intact",NA,2000-02-02,NA,2000-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","GR624xy",1988-07-01,"Male","intact",NA,2000-03-01,NA,2000-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","GR626xy",1989-07-01,"Male","intact",NA,2000-03-22,NA,2000-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","GR627xy",1988-09-18,"Male","intact",NA,2000-02-14,NA,2000-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","GR577xx",1990-07-01,"Female","intact",NA,2000-04-26,NA,2000-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","GR629xy",1988-06-01,"Male","intact",NA,2000-05-02,NA,2000-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","GR630xy",1990-07-01,"Male","intact",NA,2000-05-23,NA,2000-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","GR578xx",1989-02-15,"Female","intact",NA,2000-05-03,NA,2000-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","GR632xy",1991-05-09,"Male","intact",NA,2000-06-19,NA,2000-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","GR636xy",1989-06-04,"Male","intact",NA,2000-01-13,NA,2000-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","GR637xy",1990-07-01,"Male","intact",NA,2000-09-06,NA,2000-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","GR638xy",1990-07-01,"Male","intact",NA,2000-09-09,NA,2000-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","GR641xy",1989-09-01,"Male","intact",NA,2000-01-10,NA,2000-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","GR642xy",1990-10-08,"Male","intact",NA,2000-04-13,NA,2000-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","GR644xy",1990-08-01,"Male","intact",NA,2000-04-11,NA,2001-01-15,NA,"invalid","invalid",NA,NA,"invalid","invalid",NA,NA,NA,NA
"1146","GR585xx",1990-02-10,"Female","intact",NA,2000-06-30,NA,2001-02-06,NA,NA,NA,NA,"36706",NA,NA,NA,NA,NA,NA
"1147","GR586xx",1989-07-01,"Female","intact",NA,2001-01-29,NA,2001-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","GR645xy",1990-12-01,"Male","intact",NA,2000-12-26,NA,2001-04-05,NA,NA,NA,NA,"36849",NA,NA,NA,NA,NA,NA
"1149","GR587xx",1994-07-05,"Female","intact",NA,2001-01-11,NA,2001-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","GR646xy",1989-07-01,"Male","intact",NA,2001-04-03,NA,2001-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","GR647xy",1990-02-08,"Male","intact",NA,2001-04-13,NA,2001-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","GR649xy",1991-03-18,"Male","intact",NA,2001-06-26,NA,2001-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","GR588xx",1991-07-01,"Female","intact",NA,2001-08-08,NA,2001-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","GR652xy",1990-08-03,"Male","intact",NA,2001-07-10,NA,2001-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","GR589xx",1990-07-01,"Female","intact",NA,2001-11-17,NA,2001-11-17,NA,NA,NA,NA,NA,NA,NA,"37198",NA,NA,NA
"1156","GR653xy",1991-04-01,"Male","intact",NA,2002-04-17,NA,2002-04-17,NA,NA,NA,NA,NA,NA,NA,"37335",NA,NA,NA
"1157","GR654xy",1992-07-01,"Male","intact",NA,2002-03-04,NA,2002-04-24,NA,NA,NA,NA,NA,NA,"37301",NA,NA,NA,NA
"1158","GR655xy",1992-07-01,"Male","intact",NA,2002-04-22,NA,2002-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","GR590xx",1991-07-01,"Female","intact",NA,2002-05-28,NA,2002-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","GR657xy",1990-07-01,"Male","intact",NA,2002-06-03,NA,2002-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","GR658xy",1991-07-01,"Male","intact",NA,2002-06-04,NA,2002-06-05,NA,NA,NA,NA,NA,NA,NA,"37407",NA,NA,NA
"1162","GR659xy",1992-07-01,"Male","intact",NA,2002-09-04,NA,2002-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","GR660xy",1992-07-01,"Male","intact",NA,2002-11-04,NA,2002-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
